Trained Model,Backbone,Train Model ID,Train Altitude,Train Variant,Train Type,Test Dataset ID,Test Dataset Folder,Test Altitude,Test Variant,Image Size,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,73,vineyard_segmentation_paper-73,65ft,Full Res,1014x760,0.22757054723068765,0.9102821889227506,7.4337253554938885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,74,vineyard_segmentation_paper-74,100ft,Full Res,1014x760,0.23352128008631046,0.9340851203452418,6.473892891232077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,75,vineyard_segmentation_paper-75,39ft,2x2,1014x760,0.2478219890565357,0.918264364683899,26.914157847104814,0.004270503534904628,0.0,0.06913164530928156,0.12635037034716684,0.0,0.5601819686344858,0.004358444720985468,0.0,0.07316961193784362,0.008346791065474531,0.0,0.12085312692525346,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,76,vineyard_segmentation_paper-76,39ft,4x4,1014x760,0.25185133413428035,0.9164030910007007,54.69503477976572,0.0059558159435702356,0.00020220042372546057,0.04548278116700845,0.16221351539385062,0.012195121951219513,0.4874614822819347,0.006179050753022022,0.00020220042372546057,0.04794489350189368,0.01094292656586435,0.00039780506650432173,0.07929147369352027,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,77,vineyard_segmentation_paper-77,39ft,6x6,1014x760,0.26438337760583935,0.9154974226406403,55.05873444644282,0.02940609735977415,0.00215762682403314,0.04529205359235981,0.19057519442052478,0.05547230250127715,0.45001974363453107,0.032722298977638106,0.0023153217518834695,0.051155921271373514,0.04847762259118637,0.003975015721249184,0.081346024392589,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,78,vineyard_segmentation_paper-78,65ft,2x2,1014x760,0.2328855226951606,0.9118592784893074,26.423545559500084,0.0025425343278770206,0.0,0.01718852831765249,0.04245167604599951,0.0,0.5436613587736405,0.0025923380349031793,0.0,0.01752284982531585,0.004886291628529184,0.0,0.033576478501551245,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,79,vineyard_segmentation_paper-79,65ft,4x4,1014x760,0.339910707791598,0.928341033259327,53.89429285058826,0.0589015748385205,0.020665077692426804,0.33191814987337975,0.42137524221349026,0.2180267895102541,0.6703754911011868,0.06343927225793171,0.02321455266733284,0.4165758486192479,0.09820144427542726,0.037530888082343485,0.48597659730180504,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,80,vineyard_segmentation_paper-80,65ft,6x6,1014x760,0.42803693561374284,0.9364484401184171,54.82115132442077,0.18159951254227039,0.09314094764291996,0.4314906886931347,0.4911365861727005,0.3573492059112685,0.6752674418838369,0.24124273745657052,0.14346193858414416,0.5521051699818781,0.2814241092051818,0.15437443109312887,0.5895301579203996,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,81,vineyard_segmentation_paper-81,100ft,2x2,1014x760,0.23321230750914865,0.9324426369640818,23.107050500175742,0.0,0.0,0.0004085935805408568,0.0,0.0,0.10074626865671642,0.0,0.0,0.0004089153646162001,0.0,0.0,0.0008145246846230813,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,82,vineyard_segmentation_paper-82,100ft,4x4,1014x760,0.2754079360595029,0.9396723718813799,52.21942187636821,0.005611562792631089,0.0,0.1567738090000809,0.15702917597148935,0.0,0.7223480787575691,0.0056159663796083985,0.0,0.18563035713020837,0.010735105808338469,0.0,0.2575668596768829,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet18 | all_datasets | resnet18_img1014x760_20260226_160806,resnet18,all_datasets,39+65+100ft,All,all_altitudes,83,vineyard_segmentation_paper-83,100ft,6x6,1014x760,0.44429824034725096,0.9631316465000829,53.76549738501026,0.17871038840191353,0.05910794122753155,0.5290493108099605,0.36536569175482414,0.20509764670976058,0.7334496573006128,0.2648399432432427,0.11359196484228444,0.6780873152800065,0.27240587514043113,0.09806137488092076,0.6779181817350096,0.09412556006025304,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet18_img1014x760_20260226_160806/resnet18_vineyard_segmentation_paper-83_unet_image_size_1014x760_batch_size_8.pth
resnet50 | all_datasets | resnet50_img640x480_20260226_144442,resnet50,all_datasets,39+65+100ft,All,all_altitudes,72,vineyard_segmentation_paper-72,39ft,Full Res,640x480,0.23144249853751966,0.9115997314453125,7.379200345482581,0.0020633274564158277,0.0,0.011921098037268247,0.26515151515151514,0.0,0.2631533474118879,0.002079502193343063,0.0,0.012349710717861742,0.004080734041711709,0.0,0.023490053811777458,0.0869371400159948,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet50_img640x480_20260226_144442/resnet50_vineyard_segmentation_paper-83_unet_image_size_640x480_batch_size_8.pth
resnet50 | all_datasets | resnet50_img640x480_20260226_144442,resnet50,all_datasets,39+65+100ft,All,all_altitudes,73,vineyard_segmentation_paper-73,65ft,Full Res,640x480,0.227566898890904,0.910267595563616,8.21335150557406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869371400159948,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet50_img640x480_20260226_144442/resnet50_vineyard_segmentation_paper-83_unet_image_size_640x480_batch_size_8.pth
resnet50 | all_datasets | resnet50_img640x480_20260226_144442,resnet50,all_datasets,39+65+100ft,All,all_altitudes,74,vineyard_segmentation_paper-74,100ft,Full Res,640x480,0.2335323733375186,0.9341294933500744,7.2468452994178065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869371400159948,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet50_img640x480_20260226_144442/resnet50_vineyard_segmentation_paper-83_unet_image_size_640x480_batch_size_8.pth
resnet50 | all_datasets | resnet50_img640x480_20260226_144442,resnet50,all_datasets,39+65+100ft,All,all_altitudes,75,vineyard_segmentation_paper-75,39ft,2x2,640x480,0.31305085074023653,0.9254657854352677,34.1216808085955,0.07064593510058016,2.707935605291306e-05,0.25709336496377316,0.6210359953776354,0.031746031746031744,0.500054357550464,0.0763246151411501,2.708705780378135e-05,0.3676556125639504,0.12353748462684806,5.4127931365783025e-05,0.3740724316383316,0.0869371400159948,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet50_img640x480_20260226_144442/resnet50_vineyard_segmentation_paper-83_unet_image_size_640x480_batch_size_8.pth
resnet50 | all_datasets | resnet50_img640x480_20260226_144442,resnet50,all_datasets,39+65+100ft,All,all_altitudes,76,vineyard_segmentation_paper-76,39ft,4x4,640x480,0.3306662910397169,0.9269217787331683,75.57655318542308,0.09886004063957608,0.004985903659600964,0.2568883596496881,0.5228104289386634,0.08341959866836514,0.5613888608465458,0.10845482100560724,0.00498601380996531,0.3358515952499149,0.1602203326486265,0.00783935558529025,0.3846196533513586,0.0869371400159948,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/all_datasets/resnet50_img640x480_20260226_144442/resnet50_vineyard_segmentation_paper-83_unet_image_size_640x480_batch_size_8.pth
