Dataset,Model,InferenceMode,Conf,IoU,Method,Params,TP,FN,FP,Total_Predictions,Total_GT,RMSE
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:0.5,39,1,186,225,40,0.6566787906528183
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:0.75,39,1,121,160,40,0.6918818405784968
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:0.75,39,1,121,160,40,0.6918818405784968
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:0.75,39,1,121,160,40,0.6918818405784968
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.5, min_s:1",39,1,112,151,40,0.7299190281423944
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.5, min_s:1",39,1,112,151,40,0.7299190281423944
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.5, min_s:1",39,1,112,151,40,0.7299190281423944
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.5, min_s:5",38,2,32,70,40,0.5812939830123015
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.5, min_s:5",38,2,32,70,40,0.5812939830123015
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.5, min_s:5",38,2,32,70,40,0.5812939830123015
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.5, min_s:5",38,2,35,73,40,0.5871616955795264
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.5, min_s:5",38,2,35,73,40,0.5871616955795264
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.5, min_s:5",38,2,35,73,40,0.5871616955795264
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:0.5,38,2,146,184,40,0.663691343992892
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:0.5,38,2,146,184,40,0.663691343992892
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:0.5,38,2,146,184,40,0.663691343992892
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.0,38,2,84,122,40,0.6752032526494794
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.0,38,2,84,122,40,0.6752032526494794
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.0,38,2,84,122,40,0.6752032526494794
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:0.75,38,2,99,137,40,0.6938275426554219
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:0.75,38,2,99,137,40,0.6938275426554219
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:0.75,38,2,99,137,40,0.6938275426554219
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.5, min_s:1",38,2,86,124,40,0.7257491777476667
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.5, min_s:1",38,2,86,124,40,0.7257491777476667
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.5, min_s:1",38,2,86,124,40,0.7257491777476667
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.25,38,2,63,101,40,0.7296538069980775
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.25,38,2,63,101,40,0.7296538069980775
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.25,38,2,63,101,40,0.7296538069980775
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.75,38,2,38,76,40,0.7299970348731668
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.75,38,2,38,76,40,0.7299970348731668
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.75,38,2,38,76,40,0.7299970348731668
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:1.0,38,2,62,100,40,0.7527616204422145
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:1.0,38,2,62,100,40,0.7527616204422145
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:1.0,38,2,62,100,40,0.7527616204422145
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.5,38,2,54,92,40,0.7893763927880707
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.5,38,2,54,92,40,0.7893763927880707
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.5,38,2,54,92,40,0.7893763927880707
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",38,2,20,58,40,0.7968100459261866
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",38,2,20,58,40,0.7968100459261866
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",38,2,20,58,40,0.7968100459261866
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,Agglomerative,dist_thresh:0.5,38,2,114,152,40,0.8618854292931118
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,Agglomerative,dist_thresh:0.5,38,2,114,152,40,0.8618854292931118
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,Agglomerative,dist_thresh:0.5,38,2,114,152,40,0.8618854292931118
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,Agglomerative,dist_thresh:0.75,38,2,78,116,40,0.8707855698525816
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,Agglomerative,dist_thresh:0.75,38,2,78,116,40,0.8707855698525816
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,Agglomerative,dist_thresh:0.75,38,2,78,116,40,0.8707855698525816
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.5, min_s:1",38,2,68,106,40,0.9050401458511236
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.5, min_s:1",38,2,68,106,40,0.9050401458511236
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.5, min_s:1",38,2,68,106,40,0.9050401458511236
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,Agglomerative,dist_thresh:1.0,38,2,49,87,40,0.9069254937475246
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,Agglomerative,dist_thresh:1.0,38,2,49,87,40,0.9069254937475246
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,Agglomerative,dist_thresh:1.0,38,2,49,87,40,0.9069254937475246
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.75, min_s:1",38,2,39,77,40,0.9122105441009677
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.75, min_s:1",38,2,39,77,40,0.9122105441009677
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.75, min_s:1",38,2,39,77,40,0.9122105441009677
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",38,2,30,68,40,0.923627825116199
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",38,2,30,68,40,0.923627825116199
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",38,2,30,68,40,0.923627825116199
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,24,61,40,0.5486874176852421
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,24,61,40,0.5486874176852421
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,24,61,40,0.5486874176852421
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",37,3,26,63,40,0.6304321290088584
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",37,3,26,63,40,0.6304321290088584
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",37,3,26,63,40,0.6304321290088584
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:0.5,37,3,142,179,40,0.6716875526284473
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:0.5,37,3,142,179,40,0.6716875526284473
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:0.5,37,3,142,179,40,0.6716875526284473
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.6849908100295369
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.6849908100295369
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.6849908100295369
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",37,3,25,62,40,0.6915838942380779
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",37,3,25,62,40,0.6915838942380779
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",37,3,25,62,40,0.6915838942380779
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:0.75,37,3,79,116,40,0.7134039100199475
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:0.75,37,3,79,116,40,0.7134039100199475
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:0.75,37,3,79,116,40,0.7134039100199475
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:1.25,37,3,50,87,40,0.7203585432608229
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:1.25,37,3,50,87,40,0.7203585432608229
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:1.25,37,3,50,87,40,0.7203585432608229
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:1.5,37,3,41,78,40,0.7382672284422522
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:1.5,37,3,41,78,40,0.7382672284422522
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:1.5,37,3,41,78,40,0.7382672284422522
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.7575690908071389
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.7575690908071389
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.5, min_s:5",37,3,29,66,40,0.7575690908071389
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:1",37,3,53,90,40,0.7762305429160338
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:1",37,3,53,90,40,0.7762305429160338
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:1",37,3,53,90,40,0.7762305429160338
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:1.0,37,3,42,79,40,0.8158244414281066
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:1.0,37,3,42,79,40,0.8158244414281066
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:1.0,37,3,42,79,40,0.8158244414281066
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8693894867199969
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8693894867199969
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8693894867199969
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,20,57,40,0.8769844328362235
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,20,57,40,0.8769844328362235
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,20,57,40,0.8769844328362235
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,Agglomerative,dist_thresh:1.25,37,3,41,78,40,0.8920920463902252
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,Agglomerative,dist_thresh:1.25,37,3,41,78,40,0.8920920463902252
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,Agglomerative,dist_thresh:1.25,37,3,41,78,40,0.8920920463902252
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.75, min_s:1",37,3,67,104,40,1.011060527051845
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.75, min_s:1",37,3,67,104,40,1.011060527051845
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.75, min_s:1",37,3,67,104,40,1.011060527051845
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,66,102,40,0.7651206089696824
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,66,102,40,0.7651206089696824
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,66,102,40,0.7651206089696824
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,44,80,40,0.7883451197084694
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,44,80,40,0.7883451197084694
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,44,80,40,0.7883451197084694
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,24,60,40,0.8063067148348881
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,24,60,40,0.8063067148348881
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,24,60,40,0.8063067148348881
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:1.25,36,4,27,63,40,0.8531164021306885
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:1.25,36,4,27,63,40,0.8531164021306885
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:1.25,36,4,27,63,40,0.8531164021306885
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,35,71,40,0.9439572759625621
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,35,71,40,0.9439572759625621
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,35,71,40,0.9439572759625621
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,Agglomerative,dist_thresh:1.5,36,4,36,72,40,0.9507366971529234
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,Agglomerative,dist_thresh:1.5,36,4,36,72,40,0.9507366971529234
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,Agglomerative,dist_thresh:1.5,36,4,36,72,40,0.9507366971529234
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:0.5,35,5,139,174,40,0.9906330338834574
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:0.5,35,5,139,174,40,0.9906330338834574
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:0.5,35,5,139,174,40,0.9906330338834574
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.5, min_s:1",35,5,104,139,40,1.0252599632616746
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.5, min_s:1",35,5,104,139,40,1.0252599632616746
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.5, min_s:1",35,5,104,139,40,1.0252599632616746
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:2.0,34,6,35,69,40,0.557548870644785
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:2.0,34,6,35,69,40,0.557548870644785
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:2.0,34,6,35,69,40,0.557548870644785
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,KMeans,k:42,34,6,8,42,40,0.6241771295508146
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,KMeans,k:42,34,6,8,42,40,0.6241771295508146
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,KMeans,k:42,34,6,8,42,40,0.6241771295508146
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",34,6,20,54,40,0.6636735146406407
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",34,6,20,54,40,0.6636735146406407
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",34,6,20,54,40,0.6636735146406407
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.5, min_s:3",34,6,28,62,40,0.8092946330696162
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.5, min_s:3",34,6,28,62,40,0.8092946330696162
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.5, min_s:3",34,6,28,62,40,0.8092946330696162
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:0.5,34,6,65,99,40,1.0280123381697237
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:0.5,34,6,65,99,40,1.0280123381697237
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:0.5,34,6,65,99,40,1.0280123381697237
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:0.75,34,6,101,135,40,1.0405944565768963
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:0.75,34,6,101,135,40,1.0405944565768963
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:0.75,34,6,101,135,40,1.0405944565768963
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:0.75,34,6,41,75,40,1.0851294542394638
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:0.75,34,6,41,75,40,1.0851294542394638
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:0.75,34,6,41,75,40,1.0851294542394638
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:1",34,6,46,80,40,1.086308279188116
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:1",34,6,46,80,40,1.086308279188116
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:1",34,6,46,80,40,1.086308279188116
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.75, min_s:5",33,7,10,43,40,0.7756635728726385
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.75, min_s:5",33,7,10,43,40,0.7756635728726385
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.75, min_s:5",33,7,10,43,40,0.7756635728726385
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,KMeans,k:42,33,7,9,42,40,0.7901145462105567
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,KMeans,k:42,33,7,9,42,40,0.7901145462105567
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,KMeans,k:42,33,7,9,42,40,0.7901145462105567
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,Agglomerative,dist_thresh:1.5,33,7,25,58,40,0.8667867064799615
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,Agglomerative,dist_thresh:1.5,33,7,25,58,40,0.8667867064799615
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,Agglomerative,dist_thresh:1.5,33,7,25,58,40,0.8667867064799615
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,KMeans,k:38,33,7,5,38,40,0.9184987112721194
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,KMeans,k:38,33,7,5,38,40,0.9184987112721194
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,KMeans,k:38,33,7,5,38,40,0.9184987112721194
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.3,KMeans,k:42,33,7,9,42,40,0.9198414343764344
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.45,KMeans,k:42,33,7,9,42,40,0.9198414343764344
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.6,KMeans,k:42,33,7,9,42,40,0.9198414343764344
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:0.75, min_s:1",33,7,66,99,40,1.0018470584533268
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:0.75, min_s:1",33,7,66,99,40,1.0018470584533268
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:0.75, min_s:1",33,7,66,99,40,1.0018470584533268
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:5",33,7,24,57,40,1.0104469539830774
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:5",33,7,24,57,40,1.0104469539830774
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:5",33,7,24,57,40,1.0104469539830774
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.0,33,7,74,107,40,1.0509135262031848
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.0,33,7,74,107,40,1.0509135262031848
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.0,33,7,74,107,40,1.0509135262031848
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:1.75,32,8,34,66,40,0.6202859252834579
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:1.75,32,8,34,66,40,0.6202859252834579
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:1.75,32,8,34,66,40,0.6202859252834579
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.75, min_s:3",32,8,10,42,40,0.7148659120493414
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.75, min_s:3",32,8,10,42,40,0.7148659120493414
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.75, min_s:3",32,8,10,42,40,0.7148659120493414
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,Agglomerative,dist_thresh:0.5,32,8,112,144,40,0.9667507400773633
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,Agglomerative,dist_thresh:0.5,32,8,112,144,40,0.9667507400773633
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,Agglomerative,dist_thresh:0.5,32,8,112,144,40,0.9667507400773633
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.5, min_s:3",32,8,26,58,40,0.9799574679101654
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.5, min_s:3",32,8,26,58,40,0.9799574679101654
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.5, min_s:3",32,8,26,58,40,0.9799574679101654
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,Agglomerative,dist_thresh:1.25,32,8,61,93,40,0.9849917518910063
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,Agglomerative,dist_thresh:1.25,32,8,61,93,40,0.9849917518910063
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,Agglomerative,dist_thresh:1.25,32,8,61,93,40,0.9849917518910063
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:0.5, min_s:1",32,8,88,120,40,0.9999784004322257
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:0.5, min_s:1",32,8,88,120,40,0.9999784004322257
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:0.5, min_s:1",32,8,88,120,40,0.9999784004322257
