Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),AP pole,Precision pole,Recall pole,F1 pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI AP pole,SAHI Precision pole,SAHI Recall pole,SAHI F1 pole,SAHI Frames Per Second
vineyard_object_detection_paper/39,"July 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.7021094884195468,0.3901862785065486,0.7021094884195468,0.7777777777777778,0.7380091310101642,0.7021094884195468,0.7021094884195468,0.7777777777777778,0.7380091310101642,24.330932006688116,0.6678773391983903,0.33145712528101184,0.6678773391983903,0.7262872628726287,0.6958587298809406,0.6678773391983903,0.6678773391983903,0.7262872628726287,0.6958587298809406,1.8113683033744965
vineyard_object_detection_paper/4,"August 2024 March 2025 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.7476109594642185,0.41029249680021423,0.7476109594642185,0.7940979208584842,0.7701535822992563,0.7476109594642185,0.7476109594642185,0.7940979208584842,0.7701535822992563,36.475744163208624,0.7348718702154453,0.40240383675715063,0.7348718702154453,0.7746478873239436,0.7542358274848028,0.7348718702154453,0.7348718702154453,0.7746478873239436,0.7542358274848028,26.05862832469637
vineyard_object_detection_paper/40,"July 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.6793000192617867,0.4182720016631425,0.6793000192617867,0.7315914489311164,0.7044767036364529,0.6793000192617867,0.6793000192617867,0.7315914489311164,0.7044767036364529,36.20449914747674,0.6653097927852004,0.4104089149739859,0.6653097927852004,0.7078384798099763,0.685915544193535,0.6653097927852004,0.6653097927852004,0.7078384798099763,0.685915544193535,26.057319608459604
vineyard_object_detection_paper/41,"July 2025 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.6089565942226415,0.37907927017631354,0.6089565942226415,0.6624472573839663,0.6345766928406136,0.6089565942226415,0.6089565942226415,0.6624472573839663,0.6345766928406136,56.42454647598766,0.611082122868635,0.3620700355781951,0.611082122868635,0.6518987341772152,0.6308308794294367,0.611082122868635,0.611082122868635,0.6518987341772152,0.6308308794294367,7.559798586268067
vineyard_object_detection_paper/43,"August 2024 March 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6237122121159079,0.3105250487621841,0.6237122121159079,0.6666666666666666,0.6444745000831152,0.6237122121159079,0.6237122121159079,0.6666666666666666,0.6444745000831152,24.825574648429864,0.6186648721523529,0.2847270517402238,0.6186648721523529,0.6605691056910569,0.638930654436036,0.6186648721523529,0.6186648721523529,0.6605691056910569,0.638930654436036,1.8013304387011948
vineyard_object_detection_paper/44,"August 2024 March 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.5906395398302098,0.29188380786376367,0.5906395398302098,0.6355140186915887,0.6122556264619349,0.5906395398302098,0.5906395398302098,0.6355140186915887,0.6122556264619349,36.3701530719318,0.5852357334380536,0.28713458961349403,0.5852357334380536,0.6233644859813084,0.6036986694041335,0.5852357334380536,0.5852357334380536,0.6233644859813084,0.6036986694041335,25.932256112868856
vineyard_object_detection_paper/45,"August 2024 March 2025 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.49842499207402535,0.24507989732700078,0.49842499207402535,0.5255775577557755,0.5116412846867393,0.49842499207402535,0.49842499207402535,0.5255775577557755,0.5116412846867393,56.69458891865415,0.503922589270558,0.23596252378324364,0.503922589270558,0.5346534653465347,0.5188333727167143,0.503922589270558,0.503922589270558,0.5346534653465347,0.5188333727167143,7.561663129981315
vineyard_object_detection_paper/47,"August 2024 July 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.5378995326554173,0.2684381846834262,0.5378995326554173,0.5956632653061225,0.5653096460193361,0.5378995326554173,0.5378995326554173,0.5956632653061225,0.5653096460193361,24.907532257249972,0.5376851790050933,0.26153915495955926,0.5376851790050933,0.5892857142857143,0.5623041316455675,0.5376851790050933,0.5376851790050933,0.5892857142857143,0.5623041316455675,1.8103758336710847
vineyard_object_detection_paper/48,"August 2024 July 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.5099110503710138,0.27443777375011963,0.5099110503710138,0.5532407407407407,0.5306929256529751,0.5099110503710138,0.5099110503710138,0.5532407407407407,0.5306929256529751,36.565962530163006,0.4959492303979632,0.2672338424146211,0.4959492303979632,0.5370370370370371,0.5156759844931441,0.4959492303979632,0.4959492303979632,0.5370370370370371,0.5156759844931441,26.13533110643263
vineyard_object_detection_paper/49,"August 2024 July 2025 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.305185111778902,0.16850969560772677,0.305185111778902,0.33367139959432046,0.31879316112385986,0.305185111778902,0.305185111778902,0.33367139959432046,0.31879316112385986,57.42528806878755,0.3153034011462453,0.17272325928000043,0.3153034011462453,0.345841784989858,0.3298673070678388,0.3153034011462453,0.3153034011462453,0.345841784989858,0.3298673070678388,7.6266683159336255
