Trained Model,Test Dataset,mAP50,mAP50-95,Precision,Recall,FPS,Predictions,Ground Truth
vineyard_object_detection_paper-59,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.47710362134464,4,768
vineyard_object_detection_paper-59,Test: Dataset (v66_aug),0.0,0.0,0.0,0.0,19.349911689767175,5,2939
vineyard_object_detection_paper-59,Test: Dataset (v67),0.3743435428423774,0.16302696232816508,0.3743435428423774,0.42890995260663506,18.979058861059965,274,422
vineyard_object_detection_paper-59,Test: Dataset (v67_aug),0.16163670154875487,0.04388259088572144,0.16163670154875487,0.23553054662379422,20.97022450613051,632,1244
vineyard_object_detection_paper-59,Test: Dataset (v68),0.06264484207041393,0.022255286652193097,0.06264484207041393,0.08409090909090909,32.56590270755295,73,440
vineyard_object_detection_paper-59,Test: Dataset (v68_aug),0.021726110835021725,0.008871389069408871,0.021726110835021725,0.028469750889679714,33.97900571714789,114,1405
vineyard_object_detection_paper-59,Test: Dataset (v69),0.07618104527939952,0.029694571226648852,0.07618104527939952,0.10810810810810811,52.934189171111186,108,518
vineyard_object_detection_paper-59,Test: Dataset (v69_aug),0.02556215292925857,0.010219985352137322,0.02556215292925857,0.03619381202568593,54.09181917308966,149,1713
vineyard_object_detection_paper-60,Test: Dataset (v58),0.03988846551492201,0.014734499282867394,0.03988846551492201,0.09433962264150944,7.07199502297654,285,318
vineyard_object_detection_paper-60,Test: Dataset (v58_aug),0.005644062287675924,0.0016358331188948158,0.005644062287675924,0.044897959183673466,6.97175359418038,1277,980
vineyard_object_detection_paper-60,Test: Dataset (v59),0.5375499345839971,0.21146388292733279,0.5375499345839971,0.6063651591289783,8.398658213712771,539,597
vineyard_object_detection_paper-60,Test: Dataset (v59_aug),0.1755327668696151,0.046561215214773854,0.1755327668696151,0.31899441340782125,8.382238400131858,1542,1790
vineyard_object_detection_paper-60,Test: Dataset (v60),0.5914540516630442,0.2673015842549953,0.5914540516630442,0.6444444444444445,6.895530691600864,330,405
vineyard_object_detection_paper-60,Test: Dataset (v60_aug),0.31500441920377054,0.0953300229487056,0.31500441920377054,0.4305901911886949,8.153108187700987,922,1203
vineyard_object_detection_paper-60,Test: Dataset (v61),0.07092700852257945,0.02983500845919239,0.07092700852257945,0.12158054711246201,26.98114258317706,272,329
vineyard_object_detection_paper-60,Test: Dataset (v61_aug),0.019080997979706995,0.004005958404257332,0.019080997979706995,0.06493506493506493,25.910674364139926,1190,1078
vineyard_object_detection_paper-60,Test: Dataset (v62),0.0,0.0,0.0,0.0,18.341332638217693,256,381
vineyard_object_detection_paper-60,Test: Dataset (v62_aug),0.0,0.0,0.0,0.0,18.26661440428341,1888,1443
vineyard_object_detection_paper-60,Test: Dataset (v63),0.0,0.0,0.0,0.0,38.61423354710363,263,443
vineyard_object_detection_paper-60,Test: Dataset (v63_aug),0.0,0.0,0.0,0.0,38.42099486298256,2066,1848
vineyard_object_detection_paper-60,Test: Dataset (v64),0.03365011154968091,0.009054906788719345,0.03365011154968091,0.09800664451827243,21.583868267834774,387,602
vineyard_object_detection_paper-60,Test: Dataset (v64_aug),0.00471646847224405,0.001442691021929978,0.00471646847224405,0.03807509254362771,21.622548188392923,1617,1891
vineyard_object_detection_paper-60,Test: Dataset (v65),0.0036399762356718567,0.0013469807941439368,0.0036399762356718567,0.03134328358208955,46.189804163202965,421,670
vineyard_object_detection_paper-60,Test: Dataset (v65_aug),0.0016841476591310824,0.0005602379203539879,0.0016841476591310824,0.015337423312883436,42.46831685463688,1865,2282
vineyard_object_detection_paper-60,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.23391936567771,90,768
vineyard_object_detection_paper-60,Test: Dataset (v66_aug),0.0,0.0,0.0,0.0,19.349824234795893,723,2939
vineyard_object_detection_paper-60,Test: Dataset (v67),0.19789009760037457,0.06561573898530056,0.19789009760037457,0.2985781990521327,18.96359026995085,275,422
vineyard_object_detection_paper-60,Test: Dataset (v67_aug),0.06472955115581551,0.01430155824182332,0.06472955115581551,0.15836012861736334,20.760877826805032,832,1244
vineyard_object_detection_paper-60,Test: Dataset (v68),0.0,0.0,0.0,0.0,32.279549057984944,94,440
vineyard_object_detection_paper-60,Test: Dataset (v68_aug),0.0,0.0,0.0,0.0,33.678081074665634,365,1405
vineyard_object_detection_paper-60,Test: Dataset (v69),0.000825082508250825,0.00024752475247524753,0.000825082508250825,0.005791505791505791,50.91733654431282,108,518
vineyard_object_detection_paper-60,Test: Dataset (v69_aug),0.00019801980198019803,7.02266948006276e-05,0.00019801980198019803,0.002918855808523059,52.8976824449609,487,1713
vineyard_object_detection_paper-61,Test: Dataset (v58),0.65016416826031,0.3371789447769809,0.65016416826031,0.7232704402515723,7.016356807582994,346,318
vineyard_object_detection_paper-61,Test: Dataset (v58_aug),0.2613909867242386,0.0785887039345715,0.2613909867242386,0.373469387755102,6.965509360121822,823,980
vineyard_object_detection_paper-61,Test: Dataset (v59),0.328696100438917,0.15068037364308584,0.328696100438917,0.34003350083752093,8.337200285157827,271,597
vineyard_object_detection_paper-61,Test: Dataset (v59_aug),0.16817951331478181,0.05648426947492908,0.16817951331478181,0.21452513966480447,8.769564284681076,663,1790
vineyard_object_detection_paper-61,Test: Dataset (v60),0.068851015132473,0.03271175958195949,0.068851015132473,0.08888888888888889,6.939107923267036,60,405
vineyard_object_detection_paper-61,Test: Dataset (v60_aug),0.02568167427207837,0.010933594483474106,0.02568167427207837,0.04405652535328346,8.314373943681236,150,1203
vineyard_object_detection_paper-61,Test: Dataset (v61),0.6098301073163167,0.3172602671330001,0.6098301073163167,0.6717325227963525,26.587975237747877,328,329
vineyard_object_detection_paper-61,Test: Dataset (v61_aug),0.23384505489259788,0.07383841032743062,0.23384505489259788,0.3534322820037106,25.863268997477675,858,1078
vineyard_object_detection_paper-61,Test: Dataset (v62),0.0024752475247524753,0.0014851485148514852,0.0024752475247524753,0.005249343832020997,18.44518692308626,16,381
vineyard_object_detection_paper-61,Test: Dataset (v62_aug),0.0006188118811881188,0.00024752475247524753,0.0006188118811881188,0.000693000693000693,18.273693962871274,53,1443
vineyard_object_detection_paper-61,Test: Dataset (v63),0.0024752475247524753,0.0007425742574257426,0.0024752475247524753,0.002257336343115124,38.698946873943356,15,443
vineyard_object_detection_paper-61,Test: Dataset (v63_aug),0.0019801980198019802,0.0005940594059405942,0.0019801980198019802,0.0005411255411255411,38.537466824516834,28,1848
vineyard_object_detection_paper-61,Test: Dataset (v64),0.46164828605602376,0.20621740584977,0.46164828605602376,0.4900332225913621,21.384052870275468,415,602
vineyard_object_detection_paper-61,Test: Dataset (v64_aug),0.19327359399950786,0.0593529122467362,0.19327359399950786,0.2633527234267583,21.648174427545015,1043,1891
vineyard_object_detection_paper-61,Test: Dataset (v65),0.40628668246344235,0.1843126899535037,0.40628668246344235,0.4373134328358209,45.53710663602367,415,670
vineyard_object_detection_paper-61,Test: Dataset (v65_aug),0.14040379561594887,0.0386935655049159,0.14040379561594887,0.19281332164767748,45.36056502279092,899,2282
vineyard_object_detection_paper-61,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.48289566330684,1,768
vineyard_object_detection_paper-61,Test: Dataset (v66_aug),0.0,0.0,0.0,0.0,19.351121742425573,13,2939
vineyard_object_detection_paper-61,Test: Dataset (v67),0.1998325611519686,0.09157380384980615,0.1998325611519686,0.21800947867298578,19.10149625132602,127,422
vineyard_object_detection_paper-61,Test: Dataset (v67_aug),0.06783158378022366,0.01892028216921008,0.06783158378022366,0.10128617363344052,21.000353485335367,277,1244
vineyard_object_detection_paper-61,Test: Dataset (v68),0.15827021309095413,0.07360589885301445,0.15827021309095413,0.17045454545454544,32.365198667135054,101,440
vineyard_object_detection_paper-61,Test: Dataset (v68_aug),0.04770609775995148,0.015841349745157787,0.04770609775995148,0.06832740213523132,33.766473824946345,199,1405
vineyard_object_detection_paper-61,Test: Dataset (v69),0.11102348191188809,0.055210664687360654,0.11102348191188809,0.12934362934362933,51.556479875193176,98,518
vineyard_object_detection_paper-61,Test: Dataset (v69_aug),0.041740263191062645,0.01693977005246336,0.041740263191062645,0.05604203152364273,53.23058319499577,198,1713
vineyard_object_detection_paper-62,Test: Dataset (v58),0.04330891293463712,0.020021170626571726,0.04330891293463712,0.06918238993710692,7.12198104231054,40,318
vineyard_object_detection_paper-62,Test: Dataset (v58_aug),0.033081776952192214,0.012030048287664718,0.033081776952192214,0.05,6.9558411296417955,90,980
vineyard_object_detection_paper-62,Test: Dataset (v59),0.0,0.0,0.0,0.0,8.405766610034936,2,597
vineyard_object_detection_paper-62,Test: Dataset (v59_aug),0.0,0.0,0.0,0.0,8.528865094775353,14,1790
vineyard_object_detection_paper-62,Test: Dataset (v60),0.0,0.0,0.0,0.0,6.978118180856253,2,405
vineyard_object_detection_paper-62,Test: Dataset (v60_aug),0.0,0.0,0.0,0.0,7.994553610052559,8,1203
vineyard_object_detection_paper-62,Test: Dataset (v61),0.014668133480014667,0.0062339567290062336,0.014668133480014667,0.030395136778115502,26.780203234418025,27,329
vineyard_object_detection_paper-62,Test: Dataset (v61_aug),0.0049504950495049506,0.0022544921158782543,0.0049504950495049506,0.017625231910946195,26.226637764969293,77,1078
vineyard_object_detection_paper-62,Test: Dataset (v62),0.3856362490129196,0.1880946943080495,0.3856362490129196,0.45144356955380577,18.341880274306448,283,381
vineyard_object_detection_paper-62,Test: Dataset (v62_aug),0.18173079349765678,0.06291663227498157,0.18173079349765678,0.24255024255024255,18.265760705347397,698,1443
vineyard_object_detection_paper-62,Test: Dataset (v63),0.32343027311728767,0.15450065352225364,0.32343027311728767,0.40857787810383744,38.50609644503496,337,443
vineyard_object_detection_paper-62,Test: Dataset (v63_aug),0.11942227097872979,0.04101279636126825,0.11942227097872979,0.19047619047619047,38.456043867406166,817,1848
vineyard_object_detection_paper-62,Test: Dataset (v64),0.00165016501650165,0.00099009900990099,0.00165016501650165,0.0033222591362126247,21.619248372634065,13,602
vineyard_object_detection_paper-62,Test: Dataset (v64_aug),0.00165016501650165,0.0007772516382072989,0.00165016501650165,0.0031729243786356425,21.88273318664352,40,1891
vineyard_object_detection_paper-62,Test: Dataset (v65),0.030095866729530095,0.012430784208796512,0.030095866729530095,0.05522388059701493,45.74978155116158,75,670
vineyard_object_detection_paper-62,Test: Dataset (v65_aug),0.00915091509150915,0.004039770636835341,0.00915091509150915,0.02673093777388256,45.793424701514226,198,2282
vineyard_object_detection_paper-62,Test: Dataset (v66),0.24368614431993185,0.10956469923538988,0.24368614431993185,0.2734375,19.318813986015186,300,768
vineyard_object_detection_paper-62,Test: Dataset (v66_aug),0.10485982830143063,0.04004750188056009,0.10485982830143063,0.1296359305886356,19.354898810563945,618,2939
vineyard_object_detection_paper-62,Test: Dataset (v67),0.0,0.0,0.0,0.0,19.08044587870177,13,422
vineyard_object_detection_paper-62,Test: Dataset (v67_aug),0.0,0.0,0.0,0.0,21.01601908529989,33,1244
vineyard_object_detection_paper-62,Test: Dataset (v68),0.00165016501650165,0.0007132971361652294,0.00165016501650165,0.00909090909090909,32.689237240817356,32,440
vineyard_object_detection_paper-62,Test: Dataset (v68_aug),0.0009210223347916187,0.0001611789085885333,0.0009210223347916187,0.0056939501779359435,34.13175431687623,92,1405
vineyard_object_detection_paper-62,Test: Dataset (v69),0.0017733116595241613,0.0008048864587951332,0.0017733116595241613,0.011583011583011582,51.79951147651458,69,518
vineyard_object_detection_paper-62,Test: Dataset (v69_aug),0.0003143171460003143,0.00012572685840012572,0.0003143171460003143,0.002335084646818447,53.20929620945346,150,1713
vineyard_object_detection_paper-63,Test: Dataset (v58),0.100559247299393,0.04171552993785847,0.100559247299393,0.12578616352201258,7.125681422576639,56,318
vineyard_object_detection_paper-63,Test: Dataset (v58_aug),0.04265041888804265,0.018490533647510566,0.04265041888804265,0.05918367346938776,6.982166100283621,83,980
vineyard_object_detection_paper-63,Test: Dataset (v59),0.0,0.0,0.0,0.0,8.440905673253239,1,597
vineyard_object_detection_paper-63,Test: Dataset (v59_aug),0.0,0.0,0.0,0.0,8.535785688140592,0,1790
vineyard_object_detection_paper-63,Test: Dataset (v60),0.0,0.0,0.0,0.0,7.077449198149715,1,405
vineyard_object_detection_paper-63,Test: Dataset (v60_aug),0.0,0.0,0.0,0.0,8.045184462329672,3,1203
vineyard_object_detection_paper-63,Test: Dataset (v61),0.039473684210526314,0.018810499470999727,0.039473684210526314,0.04559270516717325,26.785876261722567,21,329
vineyard_object_detection_paper-63,Test: Dataset (v61_aug),0.010483401281304601,0.004280259958768986,0.010483401281304601,0.016697588126159554,26.126902424298585,35,1078
vineyard_object_detection_paper-63,Test: Dataset (v62),0.46504900632325863,0.22951437590035023,0.46504900632325863,0.5616797900262467,18.341896169568543,373,381
vineyard_object_detection_paper-63,Test: Dataset (v62_aug),0.20384556930687758,0.07081386534775216,0.20384556930687758,0.29036729036729036,18.27329440172203,922,1443
vineyard_object_detection_paper-63,Test: Dataset (v63),0.4270566159046024,0.21155143576402688,0.4270566159046024,0.510158013544018,38.607146119576875,418,443
vineyard_object_detection_paper-63,Test: Dataset (v63_aug),0.13944292132811525,0.04859055840899592,0.13944292132811525,0.21482683982683984,37.85244346295139,924,1848
vineyard_object_detection_paper-63,Test: Dataset (v64),0.0,0.0,0.0,0.0,21.435798654535972,5,602
vineyard_object_detection_paper-63,Test: Dataset (v64_aug),0.0014144271570014143,0.00099009900990099,0.0014144271570014143,0.0010576414595452142,21.53663820224657,14,1891
vineyard_object_detection_paper-63,Test: Dataset (v65),0.027399614961496146,0.013843643703450804,0.027399614961496146,0.034328358208955224,43.96555851433666,37,670
vineyard_object_detection_paper-63,Test: Dataset (v65_aug),0.01375137513751375,0.005707628902425126,0.01375137513751375,0.012708150744960562,43.93163034282115,46,2282
vineyard_object_detection_paper-63,Test: Dataset (v66),0.2908624288044985,0.13369898446184325,0.2908624288044985,0.3111979166666667,19.395395021039114,337,768
vineyard_object_detection_paper-63,Test: Dataset (v66_aug),0.11581710348848082,0.03950532304933935,0.11581710348848082,0.14120449132357946,19.354875975106886,706,2939
vineyard_object_detection_paper-63,Test: Dataset (v67),0.0,0.0,0.0,0.0,19.23861902658145,3,422
vineyard_object_detection_paper-63,Test: Dataset (v67_aug),0.0,0.0,0.0,0.0,21.237816855981656,15,1244
vineyard_object_detection_paper-63,Test: Dataset (v68),0.0007072135785007071,0.0002828854314002829,0.0007072135785007071,0.0022727272727272726,32.56841456415952,15,440
vineyard_object_detection_paper-63,Test: Dataset (v68_aug),0.0,0.0,0.0,0.0,33.969767896488804,33,1405
vineyard_object_detection_paper-63,Test: Dataset (v69),0.0,0.0,0.0,0.0,52.13940698036749,13,518
vineyard_object_detection_paper-63,Test: Dataset (v69_aug),0.0,0.0,0.0,0.0,54.21448586322513,40,1713
vineyard_object_detection_paper-64,Test: Dataset (v58),0.49022915142808504,0.23655969845455493,0.49022915142808504,0.5723270440251572,7.1008489522945855,275,318
vineyard_object_detection_paper-64,Test: Dataset (v58_aug),0.27581549886653633,0.09467426002693058,0.27581549886653633,0.3673469387755102,6.97232788057187,650,980
vineyard_object_detection_paper-64,Test: Dataset (v59),0.5806876595690758,0.2568507887444925,0.5806876595690758,0.6180904522613065,8.482152460751019,473,597
vineyard_object_detection_paper-64,Test: Dataset (v59_aug),0.30282114351449324,0.09617907905771286,0.30282114351449324,0.38212290502793295,8.516201206209558,1111,1790
vineyard_object_detection_paper-64,Test: Dataset (v60),0.06991582768512117,0.03696326756920385,0.06991582768512117,0.08395061728395062,7.055145122372833,50,405
vineyard_object_detection_paper-64,Test: Dataset (v60_aug),0.02140754616002141,0.006171789435047268,0.02140754616002141,0.034912718204488775,8.073225128105522,78,1203
vineyard_object_detection_paper-64,Test: Dataset (v61),0.5135129881995922,0.25213232593113355,0.5135129881995922,0.5714285714285714,26.89519697301213,300,329
vineyard_object_detection_paper-64,Test: Dataset (v61_aug),0.26187638713311145,0.08858589589230913,0.26187638713311145,0.36178107606679033,26.284699216060087,745,1078
vineyard_object_detection_paper-64,Test: Dataset (v62),0.0,0.0,0.0,0.0,18.47392366814349,10,381
vineyard_object_detection_paper-64,Test: Dataset (v62_aug),0.0014144271570014143,0.0002828854314002829,0.0014144271570014143,0.000693000693000693,18.295222320869556,19,1443
vineyard_object_detection_paper-64,Test: Dataset (v63),0.0006600660066006601,0.000132013201320132,0.0006600660066006601,0.002257336343115124,38.72721304188542,15,443
vineyard_object_detection_paper-64,Test: Dataset (v63_aug),0.0027002700270027003,0.00117011701170117,0.0027002700270027003,0.0016233766233766235,38.53613161868551,25,1848
vineyard_object_detection_paper-64,Test: Dataset (v64),0.7121835162768246,0.3236081915123472,0.7121835162768246,0.7508305647840532,21.475701050158406,605,602
vineyard_object_detection_paper-64,Test: Dataset (v64_aug),0.3731053410890055,0.12276399751496268,0.3731053410890055,0.461660497091486,21.666906852903693,1472,1891
vineyard_object_detection_paper-64,Test: Dataset (v65),0.6466692443105966,0.29113092132466,0.6466692443105966,0.6850746268656717,45.668173583925366,603,670
vineyard_object_detection_paper-64,Test: Dataset (v65_aug),0.304686587489301,0.09474331617828585,0.304686587489301,0.37423312883435583,45.93894056947399,1419,2282
vineyard_object_detection_paper-64,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.537198579525896,4,768
vineyard_object_detection_paper-64,Test: Dataset (v66_aug),0.0024752475247524753,0.0004950495049504951,0.0024752475247524753,0.0003402517863218782,19.37672627067489,14,2939
vineyard_object_detection_paper-64,Test: Dataset (v67),0.3806431856137491,0.17142711355781098,0.3806431856137491,0.4099526066350711,19.119571243313402,218,422
vineyard_object_detection_paper-64,Test: Dataset (v67_aug),0.18818266863408467,0.05509002116057312,0.18818266863408467,0.24035369774919615,21.205553322110024,453,1244
vineyard_object_detection_paper-64,Test: Dataset (v68),0.33735516931971765,0.151064600930767,0.33735516931971765,0.3568181818181818,32.514738552399244,193,440
vineyard_object_detection_paper-64,Test: Dataset (v68_aug),0.17138777440296252,0.06243484616911363,0.17138777440296252,0.2,33.753424941705774,404,1405
vineyard_object_detection_paper-64,Test: Dataset (v69),0.2625692819203214,0.11786634501231305,0.2625692819203214,0.28957528957528955,52.213766305764096,194,518
vineyard_object_detection_paper-64,Test: Dataset (v69_aug),0.14794153152518094,0.05246055466971149,0.14794153152518094,0.1634559252772913,53.75241123631197,383,1713
vineyard_object_detection_paper-65,Test: Dataset (v58),0.5110739660828636,0.26411917015694375,0.5110739660828636,0.5943396226415094,7.129771981082519,318,318
vineyard_object_detection_paper-65,Test: Dataset (v58_aug),0.26420791747232675,0.08228947788866937,0.26420791747232675,0.3438775510204082,6.975244680081831,705,980
vineyard_object_detection_paper-65,Test: Dataset (v59),0.47172181030772564,0.2223796629760215,0.47172181030772564,0.5058626465661642,8.380767386588843,393,597
vineyard_object_detection_paper-65,Test: Dataset (v59_aug),0.26218117791935897,0.08438249580742226,0.26218117791935897,0.3167597765363129,8.460147553528609,865,1790
vineyard_object_detection_paper-65,Test: Dataset (v60),0.061966135823308774,0.02757236458757617,0.061966135823308774,0.08395061728395062,6.973876296325363,57,405
vineyard_object_detection_paper-65,Test: Dataset (v60_aug),0.026090521140026093,0.010461588255434678,0.026090521140026093,0.04738154613466334,8.044226442988625,109,1203
vineyard_object_detection_paper-65,Test: Dataset (v61),0.4831083618138887,0.2494221101076712,0.4831083618138887,0.5623100303951368,26.48170067540351,310,329
vineyard_object_detection_paper-65,Test: Dataset (v61_aug),0.23167635133015257,0.07732580284066402,0.23167635133015257,0.33116883116883117,25.742237270507296,765,1078
vineyard_object_detection_paper-65,Test: Dataset (v62),0.011341134113411342,0.004567693704229144,0.011341134113411342,0.04461942257217848,18.409822276245308,122,381
vineyard_object_detection_paper-65,Test: Dataset (v62_aug),0.0010362286926626778,0.00020896447303615242,0.0010362286926626778,0.011088011088011088,18.279036580787913,476,1443
vineyard_object_detection_paper-65,Test: Dataset (v63),0.012431812257684015,0.004991449836023529,0.012431812257684015,0.04288939051918736,38.50037123536038,125,443
vineyard_object_detection_paper-65,Test: Dataset (v63_aug),0.0031353135313531354,0.000998984513835999,0.0031353135313531354,0.010822510822510822,38.42311357695551,476,1848
vineyard_object_detection_paper-65,Test: Dataset (v64),0.7173863680329781,0.35767357066808225,0.7173863680329781,0.7574750830564784,21.37497085102513,624,602
vineyard_object_detection_paper-65,Test: Dataset (v64_aug),0.36301272705739274,0.11961948693786374,0.36301272705739274,0.45690111052353255,21.515022729904896,1505,1891
vineyard_object_detection_paper-65,Test: Dataset (v65),0.6392059417833362,0.32367562983478687,0.6392059417833362,0.6805970149253732,44.95761388267489,634,670
vineyard_object_detection_paper-65,Test: Dataset (v65_aug),0.2934309999584588,0.09396130063431375,0.2934309999584588,0.37949167397020156,45.159955074229124,1440,2282
vineyard_object_detection_paper-65,Test: Dataset (v66),0.018861203079090946,0.005474238018456567,0.018861203079090946,0.048177083333333336,19.430606967107504,204,768
vineyard_object_detection_paper-65,Test: Dataset (v66_aug),0.010586970937278482,0.0023967306132576627,0.010586970937278482,0.012249064307587616,19.346227827322238,566,2939
vineyard_object_detection_paper-65,Test: Dataset (v67),0.31562240988739665,0.1437973497660964,0.31562240988739665,0.33649289099526064,18.95085364531248,177,422
vineyard_object_detection_paper-65,Test: Dataset (v67_aug),0.13387359146645983,0.038231599276981026,0.13387359146645983,0.18810289389067525,20.91414726551388,413,1244
vineyard_object_detection_paper-65,Test: Dataset (v68),0.3381083012899598,0.14905790343116912,0.3381083012899598,0.37727272727272726,32.27432780557115,243,440
vineyard_object_detection_paper-65,Test: Dataset (v68_aug),0.15861254737057603,0.05487435231212697,0.15861254737057603,0.20782918149466192,33.6955275287898,509,1405
vineyard_object_detection_paper-65,Test: Dataset (v69),0.2812857590608605,0.12849953624262084,0.2812857590608605,0.31467181467181465,51.271931935397106,265,518
vineyard_object_detection_paper-65,Test: Dataset (v69_aug),0.11260840618096733,0.038019190396793544,0.11260840618096733,0.15528312901342672,52.68759814847642,485,1713
vineyard_object_detection_paper-66,Test: Dataset (v58),0.0009900990099009901,9.900990099009902e-05,0.0009900990099009901,0.0031446540880503146,7.082069184553203,12,318
vineyard_object_detection_paper-66,Test: Dataset (v58_aug),0.0029702970297029703,0.0009983498349834983,0.0029702970297029703,0.007142857142857143,6.97006699243403,24,980
vineyard_object_detection_paper-66,Test: Dataset (v59),0.0,0.0,0.0,0.0,8.459305967420624,0,597
vineyard_object_detection_paper-66,Test: Dataset (v59_aug),0.0,0.0,0.0,0.0,8.534692009902047,0,1790
vineyard_object_detection_paper-66,Test: Dataset (v60),0.0,0.0,0.0,0.0,7.0389030355376745,0,405
vineyard_object_detection_paper-66,Test: Dataset (v60_aug),0.0,0.0,0.0,0.0,8.569187049983437,2,1203
vineyard_object_detection_paper-66,Test: Dataset (v61),0.0,0.0,0.0,0.0,26.458165003060785,4,329
vineyard_object_detection_paper-66,Test: Dataset (v61_aug),0.0019801980198019802,0.00039603960396039607,0.0019801980198019802,0.0009276437847866419,26.022621346630125,6,1078
vineyard_object_detection_paper-66,Test: Dataset (v62),0.4282197177041529,0.1706642647989391,0.4282197177041529,0.5013123359580053,18.308983762500333,331,381
vineyard_object_detection_paper-66,Test: Dataset (v62_aug),0.29313274153702623,0.11293412056570541,0.29313274153702623,0.35135135135135137,18.274503333044063,825,1443
vineyard_object_detection_paper-66,Test: Dataset (v63),0.3731437953204841,0.14610453577910368,0.3731437953204841,0.44243792325056436,37.96529234247835,337,443
vineyard_object_detection_paper-66,Test: Dataset (v63_aug),0.208114052790648,0.07712613420070963,0.208114052790648,0.2662337662337662,37.59712673270423,797,1848
vineyard_object_detection_paper-66,Test: Dataset (v64),0.0033003300330033,0.0006600660066006601,0.0033003300330033,0.0016611295681063123,21.359379634946077,3,602
vineyard_object_detection_paper-66,Test: Dataset (v64_aug),0.0049504950495049506,0.000825082508250825,0.0049504950495049506,0.0010576414595452142,21.621056345588126,11,1891
vineyard_object_detection_paper-66,Test: Dataset (v65),0.009900990099009901,0.0013201320132013201,0.009900990099009901,0.005970149253731343,45.28047285540525,18,670
vineyard_object_detection_paper-66,Test: Dataset (v65_aug),0.004455445544554456,0.002090856144437973,0.004455445544554456,0.007011393514460999,46.015239654699556,38,2282
vineyard_object_detection_paper-66,Test: Dataset (v66),0.5619118183548407,0.2527272676532802,0.5619118183548407,0.609375,19.241613038517396,675,768
vineyard_object_detection_paper-66,Test: Dataset (v66_aug),0.29957566379244716,0.11041078739768977,0.29957566379244716,0.34841782919360326,19.350595838893078,1488,2939
vineyard_object_detection_paper-66,Test: Dataset (v67),0.0,0.0,0.0,0.0,19.258033279301902,4,422
vineyard_object_detection_paper-66,Test: Dataset (v67_aug),0.0,0.0,0.0,0.0,21.290595651570303,15,1244
vineyard_object_detection_paper-66,Test: Dataset (v68),0.0019801980198019802,0.001188118811881188,0.0019801980198019802,0.0022727272727272726,32.55859060656227,11,440
vineyard_object_detection_paper-66,Test: Dataset (v68_aug),0.001188118811881188,0.000594059405940594,0.001188118811881188,0.002135231316725979,33.81025958315323,27,1405
vineyard_object_detection_paper-66,Test: Dataset (v69),0.0,0.0,0.0,0.0,52.25281566169679,10,518
vineyard_object_detection_paper-66,Test: Dataset (v69_aug),0.0007920792079207921,0.00015841584158415842,0.0007920792079207921,0.0011675423234092236,53.07271661011154,26,1713
vineyard_object_detection_paper-67,Test: Dataset (v58),0.1255097954490961,0.05959151200441814,0.1255097954490961,0.20754716981132076,7.088505836152766,152,318
vineyard_object_detection_paper-67,Test: Dataset (v58_aug),0.07532996154013491,0.027363219874855228,0.07532996154013491,0.14795918367346939,6.944347270430835,531,980
vineyard_object_detection_paper-67,Test: Dataset (v59),0.665010769400003,0.27778728513073087,0.665010769400003,0.7035175879396985,8.376447559807046,506,597
vineyard_object_detection_paper-67,Test: Dataset (v59_aug),0.4669385039159767,0.15741051728217076,0.4669385039159767,0.5424581005586592,8.442348358532847,1392,1790
vineyard_object_detection_paper-67,Test: Dataset (v60),0.25366649623173504,0.09431880757460312,0.25366649623173504,0.2839506172839506,6.9362482500775595,151,405
vineyard_object_detection_paper-67,Test: Dataset (v60_aug),0.20580213910960396,0.08052666641027496,0.20580213910960396,0.24189526184538654,7.995751497871512,385,1203
vineyard_object_detection_paper-67,Test: Dataset (v61),0.16290716194745247,0.07180933636742703,0.16290716194745247,0.24924012158054712,26.622942444448796,186,329
vineyard_object_detection_paper-67,Test: Dataset (v61_aug),0.13232638079540932,0.041661651205657665,0.13232638079540932,0.21985157699443414,25.878956518511263,635,1078
vineyard_object_detection_paper-67,Test: Dataset (v62),0.0,0.0,0.0,0.0,18.474495996930056,23,381
vineyard_object_detection_paper-67,Test: Dataset (v62_aug),0.0,0.0,0.0,0.0,18.28050063401592,55,1443
vineyard_object_detection_paper-67,Test: Dataset (v63),0.0,0.0,0.0,0.0,38.67557565361772,10,443
vineyard_object_detection_paper-67,Test: Dataset (v63_aug),0.0,0.0,0.0,0.0,38.539253720640495,60,1848
vineyard_object_detection_paper-67,Test: Dataset (v64),0.49998470948234924,0.20137376923977532,0.49998470948234924,0.5564784053156147,21.431176389702543,489,602
vineyard_object_detection_paper-67,Test: Dataset (v64_aug),0.25025798883812356,0.07485885890477005,0.25025798883812356,0.36277102062400846,21.559850950437816,1408,1891
vineyard_object_detection_paper-67,Test: Dataset (v65),0.29800920722251023,0.10513657646364336,0.29800920722251023,0.36716417910447763,45.373679901951185,414,670
vineyard_object_detection_paper-67,Test: Dataset (v65_aug),0.12935965533161525,0.04199709194705983,0.12935965533161525,0.2077125328659071,45.29676762145599,1105,2282
vineyard_object_detection_paper-67,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.377749823647672,1,768
vineyard_object_detection_paper-67,Test: Dataset (v66_aug),0.0,0.0,0.0,0.0,19.362005655590902,21,2939
