Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/23_aug,Dataset vineyard_segmentation_paper-23_aug,unknown,unknown,resnet101,2028x1520,0.671249459,0.990910396,0.159004333,0.063091143,4.90E-05,0.992128245,0.219944441,0.19342092,0.045190764,0.998718822,0.25868649,0.069618813,4.92E-05,0.99536952,0.215701554,0.093336874,9.79E-05,0.990433548,5.943834896
vineyard_segmentation_paper/23_aug,Dataset vineyard_segmentation_paper-23_aug,unknown,unknown,resnet101,640x480,0.680776212,0.990861695,0.147447023,0.083997268,0.007005831,0.992571647,0.214712278,0.173600408,0.12551111,0.998210974,0.220244198,0.117804798,0.008402845,0.995343421,0.201374262,0.121499636,0.013122996,0.990380987,65.41848271
vineyard_segmentation_paper/24_aug,Dataset vineyard_segmentation_paper-24_aug,unknown,unknown,resnet101,1014x760,0.816611905,0.994283858,0.055118887,0.014365322,0.008236849,0.995202851,0.102652252,0.069522922,0.060104533,0.999034483,0.082939837,0.017481961,0.010137814,0.997076617,0.077121753,0.023186996,0.014884686,0.993980184,26.38238228
vineyard_segmentation_paper/24_aug,Dataset vineyard_segmentation_paper-24_aug,unknown,unknown,resnet101,1280x960,0.780420217,0.994124944,0.023561417,0,0.008366195,0.994515398,0.110939652,0,0.048113742,0.999587556,0.029153542,0,0.011697405,0.996994858,0.03722463,0,0.014886557,0.993786213,16.78853838
vineyard_segmentation_paper/24_aug,Dataset vineyard_segmentation_paper-24_aug,unknown,unknown,resnet101,2028x1520,0.819461036,0.994228601,0.046806462,0.021125618,8.47E-06,0.994784154,0.114206436,0.073418333,0.012010807,0.999410602,0.063367631,0.024234329,8.47E-06,0.997049047,0.067710885,0.032416832,1.69E-05,0.994052489,5.953294797
vineyard_segmentation_paper/25_aug,Dataset vineyard_segmentation_paper-25_aug,unknown,unknown,resnet101,1014x760,0.416089474,0.967063111,0.264196339,0.218140975,0.214957471,0.976719265,0.573587196,0.390286278,0.478003791,0.989825385,0.323955123,0.329250435,0.282156419,0.983219582,0.406218291,0.348344171,0.339828426,0.966341938,7.685710197
vineyard_segmentation_paper/25_aug,Dataset vineyard_segmentation_paper-25_aug,unknown,unknown,resnet101,1280x960,0.34386571,0.96688906,0.269404363,0.073079814,0.066089603,0.969434528,0.539181038,0.482108152,0.484051913,0.997282532,0.348594815,0.081264143,0.074874371,0.983124686,0.414090931,0.128851025,0.122095216,0.966001585,7.139880689
vineyard_segmentation_paper/25_aug,Dataset vineyard_segmentation_paper-25_aug,unknown,unknown,resnet101,2028x1520,0.4343452,0.967579911,0.284688698,0.260480463,0.224631726,0.97725477,0.601400625,0.505189942,0.492374722,0.989816464,0.346953794,0.379851183,0.303889952,0.983480514,0.429818954,0.4004986,0.353746252,0.96700193,5.15301975
vineyard_segmentation_paper/25_aug,Dataset vineyard_segmentation_paper-25_aug,unknown,unknown,resnet101,640x480,0.337712261,0.966876673,0.199643062,0.022143112,0.162186198,0.97185734,0.530889755,0.307797333,0.49760146,0.994690809,0.256895965,0.023909444,0.201108895,0.983121684,0.322581559,0.042399633,0.266619495,0.96609206,8.573938864
vineyard_segmentation_paper/26_aug,Dataset vineyard_segmentation_paper-26_aug,unknown,unknown,resnet101,1014x760,0.393677303,0.979756702,0.308495567,0.213265753,0.042284098,0.983527257,0.658531644,0.452148358,0.273338152,0.996069537,0.365933038,0.289310152,0.054545964,0.98972662,0.4427893,0.32680704,0.0774311,0.97907896,25.16084088
vineyard_segmentation_paper/26_aug,Dataset vineyard_segmentation_paper-26_aug,unknown,unknown,resnet101,1280x960,0.392347486,0.980169265,0.348300642,0.174904764,0.012211447,0.982302764,0.626238042,0.592456653,0.342065227,0.997769589,0.45164355,0.204395226,0.01660167,0.989936834,0.491436461,0.27875418,0.023593132,0.979780727,16.21681801
vineyard_segmentation_paper/26_aug,Dataset vineyard_segmentation_paper-26_aug,unknown,unknown,resnet101,2028x1520,0.403221822,0.980397276,0.344882532,0.234587825,0.024760755,0.983297434,0.685664702,0.479015015,0.305735503,0.996971165,0.422512263,0.304453701,0.029187408,0.990054982,0.492813715,0.353903725,0.046234505,0.979904674,5.928894721
vineyard_segmentation_paper/26_aug,Dataset vineyard_segmentation_paper-26_aug,unknown,unknown,resnet101,640x480,0.389086567,0.979688614,0.332503335,0.178789972,0.03480226,0.983420485,0.52493958,0.416277312,0.314371939,0.996100436,0.4712914,0.240520986,0.04319645,0.989692587,0.471158505,0.282829993,0.063178176,0.979202434,38.0971498
vineyard_segmentation_paper/27_aug,Dataset vineyard_segmentation_paper-27_aug,unknown,unknown,resnet101,1014x760,0.651417784,0.991854256,0.140182907,0.093695094,0.014735167,0.993489094,0.278718761,0.217144977,0.1204133,0.998303892,0.214277063,0.121482434,0.020330949,0.9958733,0.199395626,0.138996325,0.026102459,0.99162767,26.40200689
vineyard_segmentation_paper/27_aug,Dataset vineyard_segmentation_paper-27_aug,unknown,unknown,resnet101,1280x960,0.632064886,0.991710034,0.132159264,0.04894279,0.001013546,0.99235066,0.29529235,0.205161479,0.052893529,0.999325874,0.189229655,0.052892864,0.001089246,0.995797946,0.193742115,0.077796759,0.001967063,0.991479979,16.86297703
vineyard_segmentation_paper/27_aug,Dataset vineyard_segmentation_paper-27_aug,unknown,unknown,resnet101,2028x1520,0.653340234,0.991789422,0.154224668,0.105509864,4.22E-05,0.993770372,0.271196552,0.200409558,0.03445062,0.997944706,0.242605884,0.151520961,4.22E-05,0.995839922,0.215880145,0.152007964,8.41E-05,0.991602543,5.975451644
vineyard_segmentation_paper/27_aug,Dataset vineyard_segmentation_paper-27_aug,unknown,unknown,resnet101,640x480,0.629886944,0.991941008,0.147615111,0.085387336,0.005420957,0.993518751,0.260583657,0.219972307,0.082865203,0.998356232,0.225642506,0.105128587,0.006477384,0.995916987,0.210592818,0.125697377,0.010177771,0.991548157,65.51761266
vineyard_segmentation_paper/28_aug,Dataset vineyard_segmentation_paper-28_aug,unknown,unknown,resnet101,1014x760,0.801503211,0.994334798,0.054730734,0.057810692,0,0.99592432,0.104849523,0.103305892,0,0.998343925,0.097792206,0.084817566,0,0.997113766,0.079083597,0.080402849,0,0.994182427,26.54286637
vineyard_segmentation_paper/28_aug,Dataset vineyard_segmentation_paper-28_aug,unknown,unknown,resnet101,1280x960,0.792814299,0.994343149,0.064514401,0.038133721,0,0.99564053,0.103180259,0.105815557,0,0.998644032,0.127682747,0.048105328,0,0.997116955,0.093196099,0.055260434,0,0.994174946,16.70861969
