Trained Model,Backbone,Train Dataset ID,Train Season,Train Variant,Test Dataset ID,Test Dataset Folder,Test Season,Image Size,Eval Mode,Eval Grid,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet18 | 11 | resnet18_img1014x760_20260207_080841,resnet18,11,March,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.35075576383953583,0.895147360125536,4.786893653185075,0.0007793431725274001,0.0,0.0005574984427402751,0.07136973405507178,0.0,0.16714996389487188,0.0007793740696850684,0.0,0.0005582128730278279,0.0015247311036139428,0.0,0.0011049568769584143,0.1111163810627269,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet18_img1014x760_20260207_080841/resnet18_vineyard_segmentation_paper-11_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 11 | resnet18_img1014x760_20260207_080841,resnet18,11,March,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.4058962790943285,0.9105648625105903,4.934941913008586,1.4276385687409398e-07,0.0021407794185662726,0.00010328103999224093,0.008064516129032258,0.06992129918697389,0.02641426657669681,1.4276385687409398e-07,0.0023288862470248095,0.00010328870618671631,2.855226592209971e-07,0.004122830903057656,0.00020507772855533467,0.1111163810627269,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet18_img1014x760_20260207_080841/resnet18_vineyard_segmentation_paper-11_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 11 | resnet18_img1014x760_20260207_080841,resnet18,11,March,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.35560190773814615,0.9455283311598152,4.714937029227243,0.01056073970745521,0.0024563146828386366,0.03819322001436504,0.22711403129152025,0.14089638812841013,0.4629039517426453,0.010969486783678465,0.002461556570899197,0.04229551922346732,0.019873158988425992,0.004684149007993146,0.067709656439539,0.1111163810627269,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet18_img1014x760_20260207_080841/resnet18_vineyard_segmentation_paper-11_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 11 | resnet50_img640x480_20260207_160414,resnet50,11,March,4x4,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,4x4,0.31892441577076197,0.8951551400691077,4.1637458970981704,0.0030678476844383067,0.00667840296713374,0.000814865974760666,0.18881146829651588,0.09640690829476763,0.23993845148237244,0.0030991175409295214,0.007510458339063166,0.0008155842800255649,0.006002313436579768,0.011768707614832207,0.0016163879727034765,0.10524861381522246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet50_img640x480_20260207_160414/resnet50_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
resnet50 | 11 | resnet50_img640x480_20260207_160414,resnet50,11,March,4x4,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,4x4,0.36526484671610404,0.9102038931612767,4.220856591879529,0.004282857672628132,0.007434421846786101,0.0005153395016670288,0.23872929624213188,0.1492497134510789,0.13533392530471114,0.004305131609515494,0.008186162957654838,0.0005154830228600548,0.008173578155475184,0.014250987094265666,0.0010110673449887802,0.10524861381522246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet50_img640x480_20260207_160414/resnet50_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
resnet50 | 11 | resnet50_img640x480_20260207_160414,resnet50,11,March,4x4,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,4x4,0.38433985869683346,0.949486636686947,4.152071171011988,0.07091972406135438,0.04836660971188481,0.13521491773082642,0.3844554599802443,0.33363607306143017,0.559186834238953,0.08869754670310394,0.060417206328400086,0.14971440809352027,0.12188443333967602,0.08665828100119374,0.22239376234347843,0.10524861381522246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet50_img640x480_20260207_160414/resnet50_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
resnet101 | 12 | resnet101_img640x480_20260208_101738,resnet101,12,March,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.3535020770732345,0.8954222041559151,1.8284403494001316,0.029237384094095244,0.011061199417080603,0.00065231892710139,0.4184848829276735,0.18631584440336788,0.28852139225957385,0.030003731300638787,0.01112929473955787,0.0006524722479355228,0.05350589780213882,0.02031933165496976,0.0012977348461512394,0.10322756714756703,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet101_img640x480_20260208_101738/resnet101_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet101 | 12 | resnet101_img640x480_20260208_101738,resnet101,12,March,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.3976228936629987,0.9106414353340163,1.837074996413934,0.016032260959398324,0.002055651782231483,0.00028541011893793534,0.38298702247298916,0.08173008392774424,0.16449999825142447,0.016452084960499998,0.0021643809547669353,0.0002854193334281382,0.02972525565933141,0.004029489490866307,0.0005672515379580327,0.10322756714756703,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet101_img640x480_20260208_101738/resnet101_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet101 | 12 | resnet101_img640x480_20260208_101738,resnet101,12,March,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.39395313939386606,0.9474147705154162,1.828126304172677,0.14832846298835728,0.04823286577149456,0.06690144998045912,0.3689377905155021,0.35855698836097155,0.5884988924232594,0.22925477082102289,0.05472347392041722,0.07053643163409304,0.2370005754015569,0.08140098804898324,0.11760644654717424,0.10322756714756703,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet101_img640x480_20260208_101738/resnet101_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet18 | 12 | resnet18_img640x480_20260207_144454,resnet18,12,March,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.35590723782708933,0.8951874995365632,4.946316526487949,0.0005307446516541747,5.441912170348598e-05,0.0008367684516250557,0.05357142857142857,0.010592280390417036,0.23972923132644058,0.0005307446516541747,5.492575510802212e-05,0.0008386028876045032,0.0010272304043714806,0.0001084976637364378,0.0016618884303364297,0.11248415506755312,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet18_img640x480_20260207_144454/resnet18_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet18 | 12 | resnet18_img640x480_20260207_144454,resnet18,12,March,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.4064078993611122,0.9106022214882976,4.983551168870114,7.438268190508942e-06,0.0013239607044779487,0.00012544146419015228,0.016129032258064516,0.05782097800378915,0.09474584555229716,7.438268190508942e-06,0.0013849679041423014,0.00012544323715125698,1.4869626018494199e-05,0.002554682675937302,0.0002499403808886832,0.11248415506755312,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet18_img640x480_20260207_144454/resnet18_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet18 | 12 | resnet18_img640x480_20260207_144454,resnet18,12,March,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.36924322990415837,0.9472268005906035,4.913509010527296,0.01134858963169752,0.010861834989549724,0.09256914224431237,0.23523877469997578,0.22205227210943027,0.5320853960956862,0.012078869673788448,0.011472907746939426,0.10306053226211832,0.02076180421156846,0.02074552381764568,0.15815135424915525,0.11248415506755312,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet18_img640x480_20260207_144454/resnet18_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet50 | 12 | resnet50_img640x480_20260207_235710,resnet50,12,March,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.35688205874756207,0.8953106752180008,2.3145522170257307,0.005557013127063393,0.0030742708276096783,0.0012798004391310796,0.26911190033645915,0.06709651178770751,0.250064664624263,0.005638128230907427,0.003098100455543415,0.001288121541631923,0.01078354774211779,0.005803117727157634,0.002521003989787233,0.10694209680641217,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet50_img640x480_20260207_235710/resnet50_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet50 | 12 | resnet50_img640x480_20260207_235710,resnet50,12,March,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.402655015834346,0.9105956313437011,2.312624718892745,0.0019437415595365284,0.000627067703076815,0.0001029540388650199,0.14193330832255432,0.05471592037336109,0.08897421820201039,0.001947537756920748,0.0006381766568020016,0.0001029838329993412,0.0038110575051723784,0.0012390538259219872,0.0002053734206437886,0.10694209680641217,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet50_img640x480_20260207_235710/resnet50_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet50 | 12 | resnet50_img640x480_20260207_235710,resnet50,12,March,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.37093887154084715,0.9463195044981169,2.288580733949455,0.04414692360658762,0.003969722218952786,0.06361782454900886,0.3371455268003328,0.20864728176572506,0.4747240308941031,0.048957000647770955,0.004044408704704362,0.07191007629926129,0.07789457147520752,0.0077505524427756755,0.10431951098929403,0.10694209680641217,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-12/resnet50_img640x480_20260207_235710/resnet50_vineyard_segmentation_paper-12_unet_image_size_640x480_batch_size_8.pth
resnet101 | 13 | resnet101_img2028x1520_20260208_105249,resnet101,13,July,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.3575309492275888,0.9147446382691194,5.81710687569723,0.2681269891406749,0.010214973698037274,0.23828831365606024,0.5736679401760106,0.40995388783447334,0.7847444557149419,0.34314669301895157,0.010486174916386022,0.2568463400608888,0.413241005121425,0.01985271696539505,0.379873357676168,0.12124368362128735,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet101_img2028x1520_20260208_105249/resnet101_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 13 | resnet101_img2028x1520_20260208_105249,resnet101,13,July,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.4210649983731362,0.9402653202614062,5.848459900573627,0.21797210126795774,0.10386346321313888,0.4229775785245728,0.6826969050549884,0.5315821460966098,0.7887644244864431,0.2450949919793272,0.11685118460689331,0.4897373309900506,0.3518036667198684,0.18528630312669728,0.5862433262505274,0.12124368362128735,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet101_img2028x1520_20260208_105249/resnet101_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 13 | resnet101_img2028x1520_20260208_105249,resnet101,13,July,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.28140863282020945,0.9390924467001455,5.859695262996649,0.13954969912801232,8.889583241896e-05,0.04563923886337018,0.19966163603454848,0.20992688509131277,0.32273687236532905,0.36263325894872295,8.890955806892596e-05,0.051746337990383764,0.23964696957629789,0.00017769283874218258,0.08657997301614594,0.12124368362128735,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet101_img2028x1520_20260208_105249/resnet101_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 13 | resnet18_img1280x960_20260207_153941,resnet18,13,July,Full Res,6,vineyard_segmentation_paper-6,August,1280x960,direct,none,0.32379217847007785,0.9235587201799663,21.286263056844668,0.0,0.0,0.37384407582794055,0.0,0.0,0.7219979489039522,0.0,0.0,0.45180933221583197,0.0,0.0,0.5426883137156371,0.1538967229425907,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet18_img1280x960_20260207_153941/resnet18_vineyard_segmentation_paper-13_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 13 | resnet18_img1280x960_20260207_153941,resnet18,13,July,Full Res,14,vineyard_segmentation_paper-14,July,1280x960,direct,none,0.3560850805855189,0.9411193529764811,21.898835920235733,0.0,0.0,0.4827728634225337,0.0,0.0,0.6963320137693843,0.0,0.0,0.6238228168762135,0.0,0.0,0.6495407801730739,0.1538967229425907,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet18_img1280x960_20260207_153941/resnet18_vineyard_segmentation_paper-13_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 13 | resnet18_img1280x960_20260207_153941,resnet18,13,July,Full Res,10,vineyard_segmentation_paper-10,March,1280x960,direct,none,0.2498749585670356,0.9347976103283112,21.147883910796438,0.0,0.0,0.062396764842731774,0.0,0.0,0.18546858011863396,0.0,0.0,0.09184937339461419,0.0,0.0,0.11652356384810696,0.1538967229425907,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet18_img1280x960_20260207_153941/resnet18_vineyard_segmentation_paper-13_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 13 | resnet50_img2028x1520_20260208_003121,resnet50,13,July,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.36903611945737236,0.916931839352449,6.774537144414963,0.24975191445959452,0.0038344366532768468,0.3077222498023275,0.6448995273983342,0.3097424614165961,0.7270720092133789,0.2882949602522185,0.003968361393735259,0.3644932700237505,0.3889890111886195,0.007570618125146411,0.46846204666443025,0.12732066586613655,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet50_img2028x1520_20260208_003121/resnet50_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 13 | resnet50_img2028x1520_20260208_003121,resnet50,13,July,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.40334678587469974,0.9374504166180057,6.768645831331032,0.21902011914464717,0.07756522134395424,0.37999173600944613,0.6543166385102466,0.5506942161179975,0.778043870988969,0.25397415970748477,0.08940648666232869,0.4296837105201514,0.3495054557612309,0.1403667589783798,0.5465864735467606,0.12732066586613655,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet50_img2028x1520_20260208_003121/resnet50_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 13 | resnet50_img2028x1520_20260208_003121,resnet50,13,July,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.2861150042549244,0.9387769853396435,6.700938951853672,0.1446359913110494,6.695152042970763e-05,0.059222278078262004,0.22357538908395527,0.14016409946642505,0.3184579354825983,0.39870131480972837,6.720470763964769e-05,0.06980380569141423,0.24805137851517536,0.00013379620792802708,0.11141762948704255,0.12732066586613655,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-13/resnet50_img2028x1520_20260208_003121/resnet50_vineyard_segmentation_paper-13_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 14 | resnet101_img2028x1520_20260208_115644,resnet101,14,July,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.3941851972059655,0.9059195232904749,1.9652815385731175,0.10116977325745834,0.002705951987479365,0.1266475913088873,0.42613260213736187,0.08093823639634043,0.6327416032540204,0.11225002094294105,0.0027925466027928685,0.13486842311220487,0.1619389636666496,0.005179908225816641,0.2099333550280928,0.1186495334841311,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet101_img2028x1520_20260208_115644/resnet101_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 14 | resnet101_img2028x1520_20260208_115644,resnet101,14,July,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.44548940683705845,0.927964340698808,1.9678928171102095,0.05937996900501782,0.0238819383672802,0.20802609240447534,0.47202801508556536,0.31156377435346944,0.5751843231712165,0.06082995446641672,0.025383936701058603,0.2277141584065421,0.10276739140338147,0.0437107855047299,0.3144704765907682,0.1186495334841311,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet101_img2028x1520_20260208_115644/resnet101_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 14 | resnet101_img2028x1520_20260208_115644,resnet101,14,July,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.3244226855152279,0.9445787696404471,1.9543448056193193,0.06865487420150722,0.0,0.0017168131593417713,0.2399622499642386,0.0,0.2201418492115925,0.09027892053300456,0.0,0.0017358032877182218,0.11466751788387451,0.0,0.0033958386485232655,0.1186495334841311,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet101_img2028x1520_20260208_115644/resnet101_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 14 | resnet18_img640x480_20260207_172611,resnet18,14,July,2x2,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,2x2,0.4222671064612502,0.9121411493786243,10.032288897224415,0.13136799987194483,0.0014696473491295468,0.18104193313822667,0.4143300324827756,0.03051465026551626,0.6047890780174862,0.15480611253207896,0.0015850283933174004,0.2122768584329426,0.19860272507196736,0.0028205132562305235,0.2805469538562262,0.13255176786333323,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet18_img640x480_20260207_172611/resnet18_vineyard_segmentation_paper-14_unet_image_size_640x480_batch_size_8.pth
resnet18 | 14 | resnet18_img640x480_20260207_172611,resnet18,14,July,2x2,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,2x2,0.48266650734246697,0.9391258977665816,10.246834598973614,0.11806354079103142,0.03714396348046739,0.3264238807819286,0.46604092637400085,0.20309572246506405,0.5722782578825589,0.13130353138242695,0.04494058078906785,0.39313654445440543,0.18792364884735416,0.06492968104005717,0.4489265267325569,0.13255176786333323,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet18_img640x480_20260207_172611/resnet18_vineyard_segmentation_paper-14_unet_image_size_640x480_batch_size_8.pth
resnet18 | 14 | resnet18_img640x480_20260207_172611,resnet18,14,July,2x2,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,2x2,0.2938456284308138,0.9403015588388499,9.839370464004222,0.09566196947905312,0.0022258686964788557,0.05273021479218656,0.2175863468895034,0.08109988489800009,0.26082938646971626,0.1985305794438022,0.002286060655754644,0.06920007546634373,0.15607928375733948,0.004346821682358009,0.09508219611687749,0.13255176786333323,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet18_img640x480_20260207_172611/resnet18_vineyard_segmentation_paper-14_unet_image_size_640x480_batch_size_8.pth
resnet50 | 14 | resnet50_img2028x1520_20260208_013622,resnet50,14,July,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.36965469328038897,0.9089268161620768,2.404480909993781,0.09895224699567577,0.004591349778285303,0.21536150448281405,0.40134945082743495,0.0898152601159485,0.5664135343113378,0.11222334551759891,0.005476841635449418,0.2550130134695771,0.15488587236438048,0.00838666436104979,0.3385321163985596,0.12218163697980344,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet50_img2028x1520_20260208_013622/resnet50_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 14 | resnet50_img2028x1520_20260208_013622,resnet50,14,July,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.41759309899805724,0.9347711228915723,2.4145444300176644,0.07128039090454487,0.048802635963429646,0.29970934209832345,0.4475003290302215,0.29134102376215026,0.5682186852958225,0.07399193314159908,0.059832825611268056,0.3537119290777521,0.11402885222619336,0.0855345660205238,0.42389144889913793,0.12218163697980344,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet50_img2028x1520_20260208_013622/resnet50_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 14 | resnet50_img2028x1520_20260208_013622,resnet50,14,July,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.28032242834537263,0.9396752965531432,2.378785133052712,0.09437331057430003,0.0010165056347200656,0.02274206657150796,0.1967120496832062,0.05455273317047176,0.22687788602738126,0.19599263327233005,0.0010220590942401858,0.02647061867352139,0.15447217851026457,0.0019746064977231954,0.04342491086485468,0.12218163697980344,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-14/resnet50_img2028x1520_20260208_013622/resnet50_vineyard_segmentation_paper-14_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 15 | resnet101_img1280x960_20260208_155836,resnet101,15,July,4x4,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,4x4,0.39799786138799587,0.9124821084469676,1.3103347345331449,0.1679154242892046,0.004203468589102619,0.2427538616093683,0.4287805748102163,0.1256143674189657,0.5985612547901813,0.20785481256022456,0.0044723685956533,0.2916077633458773,0.24780588336795598,0.008050745656941994,0.37063675385659783,0.12149607294028805,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet101_img1280x960_20260208_155836/resnet101_vineyard_segmentation_paper-15_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 15 | resnet101_img1280x960_20260208_155836,resnet101,15,July,4x4,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,4x4,0.4251152516127917,0.9339327539447729,1.3126774607920688,0.11939456100645376,0.029080464708250636,0.28754148179448713,0.48926256671651136,0.30786436244241827,0.5642887331422132,0.1307461779334948,0.03167464657353545,0.3385827891549433,0.18748102196487432,0.053752319138091136,0.410848811969694,0.12149607294028805,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet101_img1280x960_20260208_155836/resnet101_vineyard_segmentation_paper-15_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 15 | resnet101_img1280x960_20260208_155836,resnet101,15,July,4x4,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,4x4,0.2968362866774041,0.9394397316794203,1.3057564096520584,0.10111769915188022,2.2960031952633085e-05,0.07712622381764676,0.1730044980034375,0.026785714285714284,0.3193847661046135,0.2772671335289777,2.2960031952633085e-05,0.10050759693284901,0.16443417449113157,4.5848751548575576e-05,0.1352447024602502,0.12149607294028805,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet101_img1280x960_20260208_155836/resnet101_vineyard_segmentation_paper-15_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 15 | resnet18_img1014x760_20260207_195027,resnet18,15,July,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.3559488854240756,0.9059747939097005,4.740948195193804,0.159111653110051,0.0029634953858481902,0.14271399064138765,0.47350586899688946,0.08393358473527189,0.6020954516270642,0.1873932354229218,0.0030875129899023035,0.15777838587228082,0.24133476034651533,0.005734100130005022,0.23894391820015787,0.12138465007827166,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet18_img1014x760_20260207_195027/resnet18_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 15 | resnet18_img1014x760_20260207_195027,resnet18,15,July,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.37469673085059024,0.9281643629676881,4.780571682967578,0.08545166094765927,0.04721956320101026,0.21200873130213746,0.4610852833253892,0.25503349398379316,0.6143243128969357,0.09323307894250664,0.0574211341522347,0.23606987765302637,0.14184482154892133,0.08435829926646642,0.32022582411190725,0.12138465007827166,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet18_img1014x760_20260207_195027/resnet18_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 15 | resnet18_img1014x760_20260207_195027,resnet18,15,July,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.2857694655233328,0.9415269781563748,4.73737377302645,0.09903096567656668,0.0018512737989040441,0.022219935887835322,0.19634289799885138,0.12222404810037192,0.26285735914156244,0.2286806287648749,0.0018574108976644643,0.02706424293128474,0.16542231346336722,0.003610486957877781,0.04082265976528958,0.12138465007827166,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet18_img1014x760_20260207_195027/resnet18_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 15 | resnet50_img1014x760_20260208_054542,resnet50,15,July,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.39943417525099667,0.9065555467116385,2.216017266744821,0.14991412181458294,0.003472729684236963,0.13480600106598759,0.43645585728437863,0.07889075390282763,0.6616387470009084,0.17055583696577759,0.0036806616002579783,0.1453463874585555,0.22713648018096894,0.006638866632927267,0.22462635176707116,0.12219525714434924,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet50_img1014x760_20260208_054542/resnet50_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 15 | resnet50_img1014x760_20260208_054542,resnet50,15,July,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.45109676734189624,0.9256702980220879,2.2204214736357297,0.08966712625102502,0.03403989981980939,0.1757750531302453,0.47041874399130573,0.3257204037982832,0.6102083967611304,0.0944220857134638,0.03951114107053046,0.1887192358940103,0.14677371568115344,0.0609291103450058,0.27624217884343766,0.12219525714434924,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet50_img1014x760_20260208_054542/resnet50_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 15 | resnet50_img1014x760_20260208_054542,resnet50,15,July,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.3212379541689053,0.9432415462194687,2.1953775530774116,0.1281877102892525,0.00035762779113887756,0.0035983357461558257,0.22014441772067453,0.05816557165318958,0.2739317156485662,0.2796531736492228,0.0003582706264397113,0.00369445023407017,0.20599692117642548,0.0007091536635585795,0.007067020038506943,0.12219525714434924,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-15/resnet50_img1014x760_20260208_054542/resnet50_vineyard_segmentation_paper-15_unet_image_size_1014x760_batch_size_8.pth
